sex,age,height,weight
F,69,1.629443464,67.13428867
M,67,1.700812893,119.3250065
F,42,1.639973095,60.2035977
F,33,1.480089037,51.80578652
M,67,1.857178938,105.0165107
M,70,1.711320321,89.01196763
M,39,1.865751642,92.28057152
F,15,1.588910479,92.95685895
F,17,1.731061253,111.4068982
F,69,1.773913821,116.0461524
female,55,1.664494021,144.0475779
F,43,1.607292003,74.01880454
M,46,1.724855587,96.72271731
F,65,1.691098727,85.25329917
M,40,1.969638709,114.4957032
M,23,1.918210735,118.0396869
F,15,1.655244012,83.43529024
F,64,1.663300317,64.10361482
M,18,1.710881064,123.8522635
M,68,1.706448606,95.51164908
M,50,1.756421067,84.40389363
M,16,1.713613621,105.6665013
F,69,1.571175896,65.27256183
M,42,1.663090484,81.97185817
M,41,1.781102677,106.3343855
M,67,1.990438051,114.2436336
F,30,1.672093992,85.51086429
F,64,1.626056762,79.57611186
F,69,1.603797576,59.9305089
M,51,1.888457812,119.1345894
F,55,1.778326226,98.10833896
F,52,1.706567971,66.38503406
F,62,1.797119208,64.75659339
M,17,1.668454318,45.18060342
M,41,1.782134432,85.50709286
M,59,1.661135169,82.58833283
F,51,1.822412487,102.3270878
female,24,1.739781904,139.6425723
F,53,1.717885999,89.76414473
F,44,1.707418232,95.7365612
M,60,1.704058396,91.74611718
M,47,1.841992613,133.8966002
M,54,1.68520081,74.56660177
M,31,1.802888285,95.24019685
M,45,1.814681026,66.39680267
F,42,1.621883472,102.1071388
F,29,1.691019719,43.1922678
M,22,1.768765146,91.38807797
M,49,1.89872434,100.0808712
M,14,1.885914099,100.5110402
M,56,1.762793078,90.70053866
M,24,1.752926062,92.14189905
male,60,1.903416386,256.5442093
M,64,1.902058944,90.28698899
M,65,1.61808276,74.74662371
M,63,1.738811917,68.49262715
F,33,1.570274918,69.39424581
F,17,1.78998146,103.9618674
M,56,1.785267978,97.37388426
F,35,1.726195092,101.9799944
M,21,1.861613529,84.01198191
M,37,1.835733903,65.69734331
F,54,1.663676672,67.49755624
M,70,1.696477343,51.55134491
M,70,1.756415312,84.44851752
M,46,1.790282897,68.74925913
F,55,1.618657393,76.77142275
M,48,1.825880256,112.3027325
F,26,1.751699713,84.58766138
M,34,1.878639168,107.0149711
F,53,1.729266784,87.81351095
M,64,1.727022626,44.38876597
F,54,1.580417242,69.18417802
M,52,1.813027606,105.1637944
M,51,1.844998303,103.4866369
F,19,1.609856111,66.83369637
M,44,1.789927705,90.45818282
M,27,1.804597367,64.53448208
F,23,1.596600258,71.39767438
M,31,1.900484343,100.9713311
M,14,1.629133884,66.59786851
F,44,1.565827047,97.12676861
M,14,1.557681722,80.26845522
M,50,1.991523623,133.4240324
F,39,1.759853265,101.8831094
F,54,1.644099778,65.61428648
F,66,1.651734879,83.89981688
F,64,1.665202878,75.42028917
F,18,1.533100214,35.57665311
F,14,1.583246596,59.73848841
F,62,1.600984979,86.33681655
F,43,1.779613914,88.54110456
M,25,1.653960084,62.44782821
F,40,1.728793593,68.10023293
F,37,1.629095092,62.09860839
F,64,1.701665456,102.433915
M,23,1.827092513,117.78965
M,48,1.87849198,75.53119855
M,28,1.725815658,98.10206551
F,46,1.593312996,71.53806643
F,40,1.612808169,59.16472991
M,23,2.002419992,115.9008961
female,53,1.662006158,164.9691393
M,37,1.736784517,74.52948772
M,36,1.802742388,130.0323913
F,23,1.747526572,98.94818914
M,56,1.672004953,75.61536549
F,38,1.656312112,56.38545554
F,51,1.847111968,111.6363624
M,30,1.862674939,111.3962911
F,63,1.639359942,69.99858891
female,29,1.678950964,131.3708452
M,39,1.779145095,86.67142771
F,68,1.597923232,74.27952487
M,62,1.68257421,82.24111051
F,41,1.526139126,65.3174325
M,29,1.874172435,85.54586495
F,41,1.68157167,89.04382769
F,41,1.739213,87.31263506
M,48,1.751051017,125.350641
F,33,1.8542066,126.8939855
M,30,1.894571022,109.527658
F,21,1.662749412,65.44672404
F,23,1.741156028,71.73673434
F,49,1.617492439,55.68438503
female,67,1.625416679,131.4270099
M,40,1.819850352,55.15091576
F,26,1.66431758,50.67142477
F,29,1.428621608,71.28820223
M,45,1.778312748,110.780595
F,69,1.541498494,56.02427182
F,66,1.671464546,74.47205324
female,41,1.669531609,157.7496325
M,49,1.89408757,101.6842489
F,34,1.692932685,85.65833555
M,25,1.929859533,123.4998143
F,65,1.736728476,61.10787423
M,22,1.803107385,59.32784648
M,32,1.699374355,107.9444208
F,56,1.655015594,71.2940162
F,58,1.694046622,89.85329286
M,68,1.69905463,100.5004666
F,56,1.640806387,66.25035512
F,53,1.562671312,78.72360588
M,45,1.62761335,67.94748212
M,69,1.669280683,56.23424849
M,66,1.622971997,62.87605277
F,64,1.753262875,55.95600225
M,68,1.634878141,80.63384963
F,22,1.552865814,47.86036169
F,20,1.570999054,72.45260743
M,52,1.907826145,107.0662739
F,37,1.676747163,79.32474805
F,61,1.621123148,54.4381814
M,26,1.668686914,80.52520008
F,45,1.583134779,94.86780586
M,25,1.781142731,52.77143469
M,16,1.68717526,78.94706105
female,29,1.625497955,150.189718
F,58,1.660346884,57.39741206
M,35,1.991184382,61.15618979
M,23,1.831280693,94.46389922
M,52,1.920557447,114.8161079
F,63,1.601567497,49.60354895
M,49,1.871074358,76.28025757
M,44,1.874458625,79.89867284
M,43,1.807878346,101.6008142
M,44,1.803619366,57.93877302
M,50,1.879998187,75.94159441
F,47,1.559380843,27.44591476
M,20,1.717025516,69.98539457
M,29,1.754895826,118.521568
F,18,1.601238584,48.96413117
M,17,1.665394533,48.59916973
F,36,1.691412989,100.2049437
F,37,1.595244456,56.34665477
F,18,1.752766354,91.75500451
F,60,1.6491849,94.06094716
M,49,1.876269598,104.6667697
M,18,1.901268609,98.18210011
M,59,1.666949437,38.82317555
M,63,1.90272264,65.99142266
F,27,1.607514348,60.95911846
M,34,1.762165893,64.60451177
F,51,1.770177007,79.53395131
M,21,1.810791477,77.22602094
F,25,1.651900923,73.22028075
M,41,1.914821948,143.7122012
F,55,1.697762342,87.07426107
F,14,1.616850665,108.8860929
F,18,1.673327829,50.43151995
M,15,1.737134279,101.3656206
M,22,1.8325911,78.49945926
M,15,1.670122698,91.18679035
F,18,1.449788689,42.23340621
M,18,1.78835888,84.68420622
M,39,1.789891922,114.3215209
M,38,1.825379744,87.42334909
M,23,1.74094684,69.34678883
M,30,1.762581752,99.85978145
F,56,1.851384249,106.2246544
M,46,1.706811955,97.06509655
M,38,1.7216296,88.17123007
male,27,1.802311817,190.8596895
F,51,1.739353943,79.58227074
M,61,1.718156441,113.306445
F,47,1.673278048,74.27953067
F,62,1.688203631,54.07673333
M,57,1.792930448,55.56820272
F,69,1.637099875,69.08156743
M,36,1.781933974,88.13269867
M,53,1.767716411,78.4896529
F,56,1.596692669,69.23304305
F,19,1.561119685,75.28948446
F,69,1.566287484,99.05916886
F,14,1.476482166,46.65851844
M,51,1.792911511,86.04184268
male,66,1.741183148,210.1150598
M,19,1.7504728,101.9687541
F,15,1.613917308,72.16825608
F,61,1.615564518,64.68171199
M,53,1.846087373,132.8552007
F,40,1.67472475,72.98222119
M,45,1.885537459,127.9734652
F,65,1.528182143,85.13682491
F,39,1.656395998,89.23191441
F,48,1.725335716,81.43551305
male,58,1.833955635,248.8161626
female,63,1.604722707,202.116376
M,54,1.836410617,87.34814487
F,64,1.598035941,77.8738315
M,36,1.618015057,72.47134019
male,32,1.782013118,298.1800919
F,16,1.6244914,62.5676176
F,25,1.647728582,93.56493392
F,53,1.72142439,109.4000547
female,37,1.740670485,158.7154823
M,69,1.735331376,120.3946755
M,18,1.672221481,89.51085762
M,59,1.587442615,90.14896327
M,42,1.744354228,86.48585048
M,16,1.643863443,50.40035867
M,68,1.782921948,124.1742149
M,35,1.75551264,94.16546048
M,70,1.84472869,73.5410867
M,61,1.71806576,75.01602252
F,32,1.587831562,59.40216635
F,27,1.624762325,94.37246835
F,15,1.664650588,81.21724872
M,38,1.87707295,99.65147782
F,52,1.603728466,79.44109856
female,53,1.633738415,193.0029832
F,56,1.566671461,79.28520761
M,67,1.602894359,79.62094132
M,43,1.604801471,71.56417341
M,55,1.816480548,115.7434537
F,21,1.679617784,73.69976879
F,45,1.647339082,80.96929307
F,46,1.573491076,56.1339225
M,38,1.790039367,105.4688669
M,65,1.950618878,97.94584794
M,30,1.872483668,70.06799667
F,59,1.619206485,63.69963765
M,51,1.918541336,109.0983232
F,62,1.530176302,43.74808905
M,67,1.737491697,102.7761684
M,29,1.886140102,94.51764491
M,27,1.672523085,76.84872565
F,24,1.693764701,80.88193213
F,49,1.636057198,88.6764937
M,69,1.773653986,111.6497326
F,17,1.572965298,90.79896242
M,35,1.910199541,112.7051087
M,57,1.772966079,75.24451086
F,44,1.647518413,72.09251656
F,56,1.638448349,66.55695739
F,16,1.652473865,72.59146165
F,65,1.579524737,45.08135293
F,32,1.614564455,67.01591721
F,57,1.661400103,81.71912288
M,20,1.890404325,84.89852287
F,31,1.737965423,64.63516953
M,45,1.868157249,105.4280715
M,60,1.897676907,115.0733371
M,15,1.772355051,112.6230729
female,24,1.640364529,204.0190254
M,43,1.771640056,74.13964595
F,55,1.65008269,77.01249143
M,24,1.782477514,72.13814414
F,40,1.594385277,71.29558895
female,14,1.635191946,150.385524
F,44,1.651306743,68.02305723
M,52,1.862717302,155.7681492
male,27,1.791022166,238.3698803
M,69,1.76206532,104.5122512
F,62,1.498439573,43.70144209
F,61,1.677862294,83.32210265
F,43,1.675776899,108.5327029
M,64,1.660750673,62.58502909
F,69,1.60424957,60.94586493
F,16,1.581042701,83.63965108
F,28,1.618664291,83.41994029
M,25,1.779175689,82.55067733
F,14,1.640599688,112.8379555
F,43,1.618088848,75.20500807
M,67,1.800483844,74.66564021
M,46,1.755179161,71.2852813
F,46,1.533715039,40.62476453
M,49,1.717761072,81.08258867
F,59,1.696153006,97.38637476
F,41,1.595306656,78.62649521
M,43,1.842792242,118.2579023
M,37,1.783043564,104.3317007
F,56,1.639159807,65.37500391
F,41,1.619919825,76.28210637
female,58,1.531915774,184.4044423
M,16,1.75444042,65.42348743
F,29,1.547882591,58.07027313
M,24,1.822737311,136.4928076
F,68,1.564208506,62.40258536
F,58,1.640378453,81.25519488
F,60,1.608420417,82.76801296
M,43,1.799353543,109.1555073
M,43,1.75140354,100.3493058
F,50,1.653503386,65.92355785
M,19,1.780080498,97.49693161
M,66,1.731352858,85.60911871
F,20,1.638344079,70.16773135
F,67,1.562754441,75.39764458
F,61,1.609141289,58.24470483
M,48,1.924650705,60.11862437
M,69,1.789516644,127.788555
M,37,1.794774819,101.956998
F,34,1.683424079,57.77728166
F,31,1.644909276,72.84681899
M,44,1.82465886,143.7486286
M,66,1.704644249,61.92094728
male,38,1.79893271,227.5224562
M,52,1.650875508,95.44342929
M,62,1.840239901,96.36468927
M,21,1.798078524,92.63975727
M,39,1.847258356,109.6896564
F,62,1.670026697,87.63148677
M,16,1.645517914,71.6209565
F,37,1.562508441,85.65725035
M,39,1.907400932,114.2411923
M,58,1.85216744,63.69313694
F,44,1.599741902,65.80520402
F,60,1.689771901,97.11202468
M,18,1.622653601,71.32471225
M,15,1.802199917,114.365778
F,38,1.593302038,81.8442399
M,34,1.728919516,63.88386439
F,17,1.664778586,67.56149834
M,69,1.88073166,76.3128338
F,32,1.683073226,76.8034967
M,17,1.768654171,92.49207934
M,38,1.697159612,76.75132887
F,18,1.717486814,71.86359814
F,35,1.756004673,94.53825575
M,55,1.879761911,102.5330819
M,40,1.756510893,76.76758059
F,18,1.674196607,74.15120143
M,53,1.783099503,102.8549718
F,30,1.518992907,53.22194988
F,44,1.668150066,92.14283292
M,20,1.808455237,74.0596626
M,32,1.794995945,117.7847257
male,23,1.669021131,172.764241
F,16,1.512906872,64.3285793
F,63,1.619857719,38.98406852
F,27,1.708894859,78.24252177
M,61,1.685869973,95.78815624
M,61,1.752399957,54.73358739
F,36,1.677986494,86.55095867
M,19,1.793374724,107.4844582
M,41,1.740674981,62.98828533
F,15,1.570799695,64.21940062
F,63,1.523269929,51.53817826
M,17,1.877773165,55.01934893
female,26,1.662650975,187.3423058
F,25,1.685927636,79.85538476
M,56,1.64533549,77.26701106
F,29,1.699636466,64.2571732
F,22,1.62931121,89.99748862
M,35,1.833234538,118.3849013
M,62,1.802183568,102.0854197
female,19,1.540417223,150.6906991
M,38,1.835686784,126.1738073
F,25,1.575591056,62.96367498
M,59,1.757661799,61.31289472
M,67,1.79326046,102.1376255
M,27,1.662630003,75.07203702
F,54,1.664736408,72.98592954
F,24,1.618151604,69.34893395
F,46,1.638444786,84.78398461
M,22,1.775560262,118.0366499
M,23,1.932200377,97.41007377
F,38,1.62123927,91.77665819
F,60,1.552594268,91.77119995
female,60,1.723725148,164.3921625
F,63,1.584188874,54.96459181
M,65,1.561619531,69.71268885
M,30,1.608420599,89.92513255
F,17,1.788126656,97.03351238
female,14,1.658677802,205.2672439
F,25,1.685904228,81.39816307
M,30,1.725663095,105.1793134
M,24,1.859432885,90.35158267
F,16,1.636254814,65.29946084
M,48,1.699623455,89.77801171
F,43,1.552397692,85.878802
M,46,1.646353926,55.82948031
F,19,1.763104835,103.834686
F,29,1.852184633,135.5448196
M,15,1.619783925,63.34489016
female,63,1.7185317,161.0929279
M,33,1.82000403,88.41555539
M,19,1.834658902,108.3756376
M,56,1.808454446,90.10457217
F,44,1.704278171,77.2895549
F,47,1.644272218,79.54683393
M,45,1.691974861,95.5922625
F,59,1.529705169,50.86466932
F,68,1.580167225,48.25818154
M,32,1.815983393,51.90617371
M,58,1.734586017,107.3712453
F,57,1.660088653,61.83551325
M,63,1.838827113,101.2668338
M,54,1.765052769,98.1422083
M,45,1.689012692,75.38611591
M,46,1.869323135,94.11509467
F,22,1.600767993,80.60800062
F,48,1.683428346,69.71834611
F,28,1.736982109,74.08509623
M,28,1.758170182,93.95267307
M,58,1.726955753,74.70293259
F,46,1.720192314,83.21817216
F,57,1.593424796,115.4156889
F,25,1.558158888,71.934222
F,44,1.75431964,102.3299955
male,58,1.901060898,330.4230951
M,58,1.826938365,112.0274808
F,34,1.595673171,86.34481702
M,56,1.745785077,65.19645293
F,37,1.755885639,78.26738799
F,69,1.593748689,77.73126437
M,42,1.607427498,59.42448098
M,45,1.759236158,94.6663261
F,30,1.661584468,64.14461073
F,24,1.574191145,84.55149954
F,38,1.670331774,84.2360002
M,59,1.740915007,107.523834
F,19,1.689701888,79.60768638
M,64,1.781356253,91.36067217
M,29,1.722240663,94.87724091
F,41,1.647244477,72.44754656
F,54,1.724749882,107.6319235
male,30,1.565690074,147.9717624
M,59,1.747490255,100.640064
M,41,1.704768312,97.4510679
F,18,1.633193549,86.58751379
F,54,1.608769019,102.9686617
M,56,1.743559415,53.29145458
M,62,1.600995621,77.79730796
F,47,1.514275411,46.63009961
F,49,1.718681986,87.60296595
male,18,1.892364547,277.4814546
F,21,1.723745197,66.66351867
F,63,1.74688875,87.70395164
M,44,1.687126983,82.74465312
M,51,1.720462515,104.770743
M,41,1.929054944,103.2752144
F,65,1.621325404,79.80802816
F,42,1.700884966,45.59669811
M,37,1.806307169,132.4579735
male,31,1.721610228,181.3860012
M,60,1.751137008,78.25552487
M,39,1.753807157,112.9060792
M,51,1.868355742,92.59870877
M,63,1.69746064,77.04651331
M,70,1.859317756,94.35160208
F,23,1.689896993,65.01291006
F,37,1.726506219,94.77203081
F,66,1.677882285,58.55640092
M,31,1.723709922,52.59713451
M,51,1.757592701,57.36825716
F,36,1.669812897,84.68172965
F,37,1.553799172,39.05668143
F,37,1.773433429,69.24862368
M,17,1.491269044,70.73789028
M,15,1.627558943,81.83058976
M,53,1.8073564,63.46261236
M,46,1.693328021,46.36608535
F,15,1.641193646,43.26696806
M,63,1.825944574,100.7435614
F,20,1.547255187,61.91178505
F,14,1.681156111,63.5373917
M,57,1.917135733,93.56788744
M,66,1.879934321,93.60051951
M,32,1.830457344,79.50896941
F,68,1.703745746,84.69830309
M,57,1.691106496,55.36400133
M,50,1.831870307,88.83802669
F,44,1.602570009,81.16779192
M,16,1.76330685,102.0973762
M,47,1.577504424,67.96758302
male,14,1.737967169,206.870437
F,52,1.685317641,85.45885721
F,24,1.737250864,78.35289898
M,52,1.766872064,100.7928605
F,17,1.578824247,80.04301733
F,66,1.652088979,75.92711091
F,37,1.690904367,81.50143828
female,58,1.691904934,173.1182072
F,46,1.613283212,66.88744158
F,53,1.640423846,60.88453556
M,15,1.665520271,95.4684978
female,14,1.541192965,133.6760263
F,29,1.723304674,96.22761614
M,46,1.798474668,92.09807195
M,17,1.645533855,93.00090604
M,21,1.788197347,61.54971998
male,60,1.811262614,95.5197193
F,36,1.702487189,90.25187042
F,30,1.582559575,68.62596388
M,47,1.854869733,132.0424836
M,61,1.676026645,105.5013008
female,61,1.652901323,144.1976043
M,56,1.8944557,60.05634938
M,33,1.767769456,114.1246805
F,46,1.563963942,70.65491624
M,63,1.989778885,111.7067804
F,56,1.680342215,92.51576503
M,15,1.75939116,99.2242498
F,67,1.70535158,65.62505316
M,51,1.892372936,73.89405905
M,30,1.727740152,95.87698337
M,33,1.86147906,104.6633378
F,20,1.643847022,65.04771312
M,50,1.822091991,93.86405329
F,29,1.608970543,59.52847886
M,23,1.687578734,64.77429488
M,35,1.700721813,79.0056187
M,33,1.7155642,75.87511314
M,33,1.723090873,50.91650874
M,32,1.94147,107.3190196
F,28,1.682090914,80.05103263
F,66,1.643608794,67.93098271
F,60,1.720705201,69.1962571
F,55,1.653831283,73.78619407
M,38,1.752716705,70.63049586
M,29,1.662070841,86.3295503
M,30,1.850591844,39.68376222
F,66,1.618930962,75.51481719
M,43,1.86306464,106.1885089
M,56,1.771765536,92.80805772
M,28,1.68319558,72.89753075
M,43,1.75573145,67.62653314
M,52,1.813391528,44.73420313
M,23,1.937373571,101.3930832
F,30,1.656027194,102.9658522
M,30,1.876294881,99.52321646
F,22,1.705184976,96.33272277
female,23,1.684266526,114.3592752
M,30,1.637318556,62.1715431
F,23,1.677034922,84.8523405
male,65,1.715969781,220.8959628
M,58,1.801501046,106.8942828
M,58,1.806804772,68.24079438
F,61,1.558837094,73.75760641
M,41,1.748213875,111.723675
M,28,1.772395465,71.28876219
F,70,1.585562616,81.00097799
F,47,1.772119479,91.11870164
F,64,1.662758058,63.80919396
F,63,1.600034562,73.33483242
female,53,1.791146918,196.4654828
M,40,1.81391654,58.07361376
M,22,1.661085822,55.20239559
M,42,1.736583682,73.47893878
F,59,1.62251691,74.4119796
M,64,1.607470676,83.3587949
F,22,1.765946983,89.34532391
F,66,1.71136127,95.87068264
M,34,1.837462109,111.0388903
F,61,1.614400176,50.38193443
F,33,1.66718854,86.05394816
F,44,1.738748596,58.61743436
male,49,1.710537017,161.315386
male,24,1.686323854,135.0691233
M,45,1.703743405,92.79909974
M,23,1.744069153,104.0952532
F,41,1.710123857,87.94209061
F,37,1.630091304,63.89530577
F,42,1.552656199,54.76178187
M,37,1.798104237,94.87043004
M,33,1.67879961,69.96600962
F,58,1.599677421,68.04674479
M,46,1.695188545,110.2578807
F,48,1.76580988,86.73550134
F,16,1.64757981,29.36197753
female,66,1.615571752,257.2359609
F,45,1.675374635,80.80716424
F,36,1.575703565,77.46304958
M,51,2.023108048,121.8693019
F,51,1.64812408,77.52296464
M,63,1.669422793,77.30249638
F,53,1.742867831,38.81982753
M,63,1.653170045,87.23228405
F,23,1.548781589,63.89479589
M,20,1.796562474,102.2736696
F,14,1.615081985,56.52860875
F,65,1.718824301,121.3857017
M,22,1.763194067,73.99193006
F,46,1.644471851,113.0467412
M,40,1.835431855,128.2856962
M,37,1.82246298,119.7062527
M,34,1.831523861,83.5676427
F,47,1.664667399,56.26796592
M,70,1.80241208,70.09801445
F,25,1.582030987,59.67646604
